time_ms,takeoff,urm_is_reliable,air_gps_hour,air_gps_minute,air_gps_second,air_gps_centisecond,air_gps_latitude_deg,air_gps_longitude,air_gps_altitude_m,air_gps_groundspeed_ms,air_gps_heading_deg,filtered_bmp_altitude_m,filtered_urm_altitude_m,filtered_airspeed_ms,air_bmp_pressure_hPa,air_bmp_temperature_deg,air_bmp_altitude_m,air_sdp_differentialPressure_Pa,air_sdp_airspeed_ms,air_AoA_angle_deg,air_AoS_angle_deg,ics_angle,fslg_is_alive,fslg_bno_qw,fslg_bno_qx,fslg_bno_qy,fslg_bno_qz,fslg_bno_roll,fslg_bno_pitch,fslg_bno_yaw,fslg_lsm_roll,fslg_lsm_pitch,fslg_lsm_yaw,fslg_bmp_pressure_hPa,fslg_temperature_deg,fslg_bmp_altitude_m,fslg_bno_accx_mss,fslg_bno_accy_mss,fslg_bno_accz_mss,fslg_lsm_accx_mss,fslg_lsm_accy_mss,fslg_lsm_accz_mss,bno_cal_system,bno_cal_gyro,bno_cal_accel,bno_cal_mag,under_is_alive,under_bmp_pressure_hPa,under_bmp_temperature_deg,under_bmp_altitude_m,under_urm_altitude_m,under_tsd20_altitude_m
2650,49.97542214,11.38086304,4.958724203,0.371482176,-2.380863039,-3.298311445,-8.803001876,-12.4727955,-16.14258912,-19.81238274,-23.48217636,-27.15196998,-30.8217636,-34.49155722,-37.29183865,-40.09212008,-42.8924015,-45.69268293,-48.49296435,-51.29324578,-54.0935272,-56.89380863,-59.69409006,-62.49437148,-65.29465291,-68.09493433,-70.89521576,-73.69549719,-76.49577861,-79.29606004,-82.09634146,-84.89662289,-87.69690432,-90.49718574,-93.29746717,-96.09774859,-98.89803002,-101.6983114,-104.4985929,-107.2988743,-110.0991557,-112.8994371,-115.6997186,-118.5,-121.3002814,-124.1005629,-126.9008443,-129.7011257,-132.5014071,-135.3016886,-138.10197,-140.9022514
2660,50.16744841,11.40900563,4.960600375,0.354596623,-2.409005629,-3.330206379,-8.857410882,-12.54221388,-16.22701689,-19.91181989,-23.59662289,-27.28142589,-30.96622889,-34.65103189,-37.46266417,-40.27429644,-43.08592871,-45.89756098,-48.70919325,-51.52082552,-54.33245779,-57.14409006,-59.95572233,-62.7673546,-65.57898687,-68.39061914,-71.20225141,-74.01388368,-76.82551595,-79.63714822,-82.44878049,-85.26041276,-88.07204503,-90.8836773,-93.69530957,-96.50694184,-99.31857411,-102.1302064,-104.9418386,-107.7534709,-110.5651032,-113.3767355,-116.1883677,-119,-121.8116323,-124.6232645,-127.4348968,-130.2465291,-133.0581614,-135.8697936,-138.6814259,-141.4930582
2670,50.35947467,11.43714822,4.962476548,0.337711069,-2.437148218,-3.362101313,-8.911819887,-12.61163227,-16.31144465,-20.01125704,-23.71106942,-27.4108818,-31.11069418,-34.81050657,-37.63348968,-40.4564728,-43.27945591,-46.10243902,-48.92542214,-51.74840525,-54.57138837,-57.39437148,-60.2173546,-63.04033771,-65.86332083,-68.68630394,-71.50928705,-74.33227017,-77.15525328,-79.9782364,-82.80121951,-85.62420263,-88.44718574,-91.27016886,-94.09315197,-96.91613508,-99.7391182,-102.5621013,-105.3850844,-108.2080675,-111.0310507,-113.8540338,-116.6770169,-119.5,-122.3229831,-125.1459662,-127.9689493,-130.7919325,-133.6149156,-136.4378987,-139.2608818,-142.0838649
2680,50.55150094,11.46529081,4.96435272,0.320825516,-2.465290807,-3.393996248,-8.966228893,-12.68105066,-16.39587242,-20.11069418,-23.82551595,-27.54033771,-31.25515947,-34.96998124,-37.8043152,-40.63864916,-43.47298311,-46.30731707,-49.14165103,-51.97598499,-54.81031895,-57.64465291,-60.47898687,-63.31332083,-66.14765478,-68.98198874,-71.8163227,-74.65065666,-77.48499062,-80.31932458,-83.15365854,-85.9879925,-88.82232645,-91.65666041,-94.49099437,-97.32532833,-100.1596623,-102.9939962,-105.8283302,-108.6626642,-111.4969981,-114.3313321,-117.165666,-120,-122.834334,-125.6686679,-128.5030019,-131.3373358,-134.1716698,-137.0060038,-139.8403377,-142.6746717
2690,50.7435272,11.4934334,4.966228893,0.303939962,-2.493433396,-3.425891182,-9.020637899,-12.75046904,-16.48030019,-20.21013133,-23.93996248,-27.66979362,-31.39962477,-35.12945591,-37.97514071,-40.82082552,-43.66651032,-46.51219512,-49.35787992,-52.20356473,-55.04924953,-57.89493433,-60.74061914,-63.58630394,-66.43198874,-69.27767355,-72.12335835,-74.96904315,-77.81472795,-80.66041276,-83.50609756,-86.35178236,-89.19746717,-92.04315197,-94.88883677,-97.73452158,-100.5802064,-103.4258912,-106.271576,-109.1172608,-111.9629456,-114.8086304,-117.6543152,-120.5,-123.3456848,-126.1913696,-129.0370544,-131.8827392,-134.728424,-137.5741088,-140.4197936,-143.2654784
2700,50.93555347,11.52157598,4.968105066,0.287054409,-2.521575985,-3.457786116,-9.075046904,-12.81988743,-16.56472795,-20.30956848,-24.05440901,-27.79924953,-31.54409006,-35.28893058,-38.14596623,-41.00300188,-43.86003752,-46.71707317,-49.57410882,-52.43114447,-55.28818011,-58.14521576,-61.00225141,-63.85928705,-66.7163227,-69.57335835,-72.430394,-75.28742964,-78.14446529,-81.00150094,-83.85853659,-86.71557223,-89.57260788,-92.42964353,-95.28667917,-98.14371482,-101.0007505,-103.8577861,-106.7148218,-109.5718574,-112.4288931,-115.2859287,-118.1429644,-121,-123.8570356,-126.7140713,-129.5711069,-132.4281426,-135.2851782,-138.1422139,-140.9992495,-143.8562852
2710,51.12757974,11.54971857,4.969981238,0.270168856,-2.549718574,-3.489681051,-9.12945591,-12.88930582,-16.64915572,-20.40900563,-24.16885553,-27.92870544,-31.68855535,-35.44840525,-38.31679174,-41.18517824,-44.05356473,-46.92195122,-49.79033771,-52.6587242,-55.52711069,-58.39549719,-61.26388368,-64.13227017,-67.00065666,-69.86904315,-72.73742964,-75.60581614,-78.47420263,-81.34258912,-84.21097561,-87.0793621,-89.94774859,-92.81613508,-95.68452158,-98.55290807,-101.4212946,-104.2896811,-107.1580675,-110.026454,-112.8948405,-115.763227,-118.6316135,-121.5,-124.3683865,-127.236773,-130.1051595,-132.973546,-135.8419325,-138.7103189,-141.5787054,-144.4470919
2720,51.319606,11.57786116,4.971857411,0.253283302,-2.577861163,-3.521575985,-9.183864916,-12.9587242,-16.73358349,-20.50844278,-24.28330206,-28.05816135,-31.83302064,-35.60787992,-38.48761726,-41.3673546,-44.24709193,-47.12682927,-50.0065666,-52.88630394,-55.76604128,-58.64577861,-61.52551595,-64.40525328,-67.28499062,-70.16472795,-73.04446529,-75.92420263,-78.80393996,-81.6836773,-84.56341463,-87.44315197,-90.32288931,-93.20262664,-96.08236398,-98.96210131,-101.8418386,-104.721576,-107.6013133,-110.4810507,-113.360788,-116.2405253,-119.1202627,-122,-124.8797373,-127.7594747,-130.639212,-133.5189493,-136.3986867,-139.278424,-142.1581614,-145.0378987
2730,51.51163227,11.60600375,4.973733583,0.236397749,-2.606003752,-3.553470919,-9.238273921,-13.02814259,-16.81801126,-20.60787992,-24.39774859,-28.18761726,-31.97748593,-35.7673546,-38.65844278,-41.54953096,-44.44061914,-47.33170732,-50.2227955,-53.11388368,-56.00497186,-58.89606004,-61.78714822,-64.6782364,-67.56932458,-70.46041276,-73.35150094,-76.24258912,-79.1336773,-82.02476548,-84.91585366,-87.80694184,-90.69803002,-93.5891182,-96.48020638,-99.37129456,-102.2623827,-105.1534709,-108.0445591,-110.9356473,-113.8267355,-116.7178236,-119.6089118,-122.5,-125.3910882,-128.2821764,-131.1732645,-134.0643527,-136.9554409,-139.8465291,-142.7376173,-145.6287054
2740,51.70365854,11.63414634,4.975609756,0.219512195,-2.634146341,-3.585365854,-9.292682927,-13.09756098,-16.90243902,-20.70731707,-24.51219512,-28.31707317,-32.12195122,-35.92682927,-38.82926829,-41.73170732,-44.63414634,-47.53658537,-50.43902439,-53.34146341,-56.24390244,-59.14634146,-62.04878049,-64.95121951,-67.85365854,-70.75609756,-73.65853659,-76.56097561,-79.46341463,-82.36585366,-85.26829268,-88.17073171,-91.07317073,-93.97560976,-96.87804878,-99.7804878,-102.6829268,-105.5853659,-108.4878049,-111.3902439,-114.2926829,-117.195122,-120.097561,-123,-125.902439,-128.804878,-131.7073171,-134.6097561,-137.5121951,-140.4146341,-143.3170732,-146.2195122
2750,51.8956848,11.66228893,4.977485929,0.202626642,-2.662288931,-3.617260788,-9.347091932,-13.16697936,-16.98686679,-20.80675422,-24.62664165,-28.44652908,-32.26641651,-36.08630394,-39.00009381,-41.91388368,-44.82767355,-47.74146341,-50.65525328,-53.56904315,-56.48283302,-59.39662289,-62.31041276,-65.22420263,-68.1379925,-71.05178236,-73.96557223,-76.8793621,-79.79315197,-82.70694184,-85.62073171,-88.53452158,-91.44831144,-94.36210131,-97.27589118,-100.1896811,-103.1034709,-106.0172608,-108.9310507,-111.8448405,-114.7586304,-117.6724203,-120.5862101,-123.5,-126.4137899,-129.3275797,-132.2413696,-135.1551595,-138.0689493,-140.9827392,-143.8965291,-146.8103189
2760,52.08771107,11.69043152,4.979362101,0.185741088,-2.69043152,-3.649155722,-9.401500938,-13.23639775,-17.07129456,-20.90619137,-24.74108818,-28.57598499,-32.4108818,-36.24577861,-39.17091932,-42.09606004,-45.02120075,-47.94634146,-50.87148218,-53.79662289,-56.7217636,-59.64690432,-62.57204503,-65.49718574,-68.42232645,-71.34746717,-74.27260788,-77.19774859,-80.12288931,-83.04803002,-85.97317073,-88.89831144,-91.82345216,-94.74859287,-97.67373358,-100.5988743,-103.524015,-106.4491557,-109.3742964,-112.2994371,-115.2245779,-118.1497186,-121.0748593,-124,-126.9251407,-129.8502814,-132.7754221,-135.7005629,-138.6257036,-141.5508443,-144.475985,-147.4011257
2770,52.27973734,11.71857411,4.981238274,0.168855535,-2.718574109,-3.681050657,-9.455909944,-13.30581614,-17.15572233,-21.00562852,-24.85553471,-28.7054409,-32.55534709,-36.40525328,-39.34174484,-42.2782364,-45.21472795,-48.15121951,-51.08771107,-54.02420263,-56.96069418,-59.89718574,-62.8336773,-65.77016886,-68.70666041,-71.64315197,-74.57964353,-77.51613508,-80.45262664,-83.3891182,-86.32560976,-89.26210131,-92.19859287,-95.13508443,-98.07157598,-101.0080675,-103.9445591,-106.8810507,-109.8175422,-112.7540338,-115.6905253,-118.6270169,-121.5635084,-124.5,-127.4364916,-130.3729831,-133.3094747,-136.2459662,-139.1824578,-142.1189493,-145.0554409,-147.9919325
2780,52.4717636,11.7467167,4.983114447,0.151969981,-2.746716698,-3.712945591,-9.510318949,-13.37523452,-17.24015009,-21.10506567,-24.96998124,-28.83489681,-32.69981238,-36.56472795,-39.51257036,-42.46041276,-45.40825516,-48.35609756,-51.30393996,-54.25178236,-57.19962477,-60.14746717,-63.09530957,-66.04315197,-68.99099437,-71.93883677,-74.88667917,-77.83452158,-80.78236398,-83.73020638,-86.67804878,-89.62589118,-92.57373358,-95.52157598,-98.46941839,-101.4172608,-104.3651032,-107.3129456,-110.260788,-113.2086304,-116.1564728,-119.1043152,-122.0521576,-125,-127.9478424,-130.8956848,-133.8435272,-136.7913696,-139.739212,-142.6870544,-145.6348968,-148.5827392
2790,52.66378987,11.77485929,4.984990619,0.135084428,-2.774859287,-3.744840525,-9.564727955,-13.44465291,-17.32457786,-21.20450281,-25.08442777,-28.96435272,-32.84427767,-36.72420263,-39.68339587,-42.64258912,-45.60178236,-48.56097561,-51.52016886,-54.4793621,-57.43855535,-60.39774859,-63.35694184,-66.31613508,-69.27532833,-72.23452158,-75.19371482,-78.15290807,-81.11210131,-84.07129456,-87.0304878,-89.98968105,-92.9488743,-95.90806754,-98.86726079,-101.826454,-104.7856473,-107.7448405,-110.7040338,-113.663227,-116.6224203,-119.5816135,-122.5408068,-125.5,-128.4591932,-131.4183865,-134.3775797,-137.336773,-140.2959662,-143.2551595,-146.2143527,-149.173546
2800,52.85581614,11.80300188,4.986866792,0.118198874,-2.803001876,-3.77673546,-9.619136961,-13.51407129,-17.40900563,-21.30393996,-25.1988743,-29.09380863,-32.98874296,-36.8836773,-39.85422139,-42.82476548,-45.79530957,-48.76585366,-51.73639775,-54.70694184,-57.67748593,-60.64803002,-63.61857411,-66.5891182,-69.55966229,-72.53020638,-75.50075047,-78.47129456,-81.44183865,-84.41238274,-87.38292683,-90.35347092,-93.32401501,-96.2945591,-99.26510319,-102.2356473,-105.2061914,-108.1767355,-111.1472795,-114.1178236,-117.0883677,-120.0589118,-123.0294559,-126,-128.9705441,-131.9410882,-134.9116323,-137.8821764,-140.8527205,-143.8232645,-146.7938086,-149.7643527
2810,53.0478424,11.83114447,4.988742964,0.101313321,-2.831144465,-3.808630394,-9.673545966,-13.58348968,-17.4934334,-21.40337711,-25.31332083,-29.22326454,-33.13320826,-37.04315197,-40.0250469,-43.00694184,-45.98883677,-48.97073171,-51.95262664,-54.93452158,-57.91641651,-60.89831144,-63.88020638,-66.86210131,-69.84399625,-72.82589118,-75.80778612,-78.78968105,-81.77157598,-84.75347092,-87.73536585,-90.71726079,-93.69915572,-96.68105066,-99.66294559,-102.6448405,-105.6267355,-108.6086304,-111.5905253,-114.5724203,-117.5543152,-120.5362101,-123.5181051,-126.5,-129.4818949,-132.4637899,-135.4456848,-138.4275797,-141.4094747,-144.3913696,-147.3732645,-150.3551595
2820,53.23986867,11.85928705,4.990619137,0.084427767,-2.859287054,-3.840525328,-9.727954972,-13.65290807,-17.57786116,-21.50281426,-25.42776735,-29.35272045,-33.27767355,-37.20262664,-40.19587242,-43.1891182,-46.18236398,-49.17560976,-52.16885553,-55.16210131,-58.15534709,-61.14859287,-64.14183865,-67.13508443,-70.12833021,-73.12157598,-76.11482176,-79.10806754,-82.10131332,-85.0945591,-88.08780488,-91.08105066,-94.07429644,-97.06754221,-100.060788,-103.0540338,-106.0472795,-109.0405253,-112.0337711,-115.0270169,-118.0202627,-121.0135084,-124.0067542,-127,-129.9932458,-132.9864916,-135.9797373,-138.9729831,-141.9662289,-144.9594747,-147.9527205,-150.9459662
2830,53.43189493,11.88742964,4.99249531,0.067542214,-2.887429644,-3.872420263,-9.782363977,-13.72232645,-17.66228893,-21.60225141,-25.54221388,-29.48217636,-33.42213884,-37.36210131,-40.36669794,-43.37129456,-46.37589118,-49.3804878,-52.38508443,-55.38968105,-58.39427767,-61.3988743,-64.40347092,-67.40806754,-70.41266417,-73.41726079,-76.42185741,-79.42645403,-82.43105066,-85.43564728,-88.4402439,-91.44484053,-94.44943715,-97.45403377,-100.4586304,-103.463227,-106.4678236,-109.4724203,-112.4770169,-115.4816135,-118.4862101,-121.4908068,-124.4954034,-127.5,-130.5045966,-133.5091932,-136.5137899,-139.5183865,-142.5229831,-145.5275797,-148.5321764,-151.536773
2840,53.6239212,11.91557223,4.994371482,0.05065666,-2.915572233,-3.904315197,-9.836772983,-13.79174484,-17.7467167,-21.70168856,-25.65666041,-29.61163227,-33.56660413,-37.52157598,-40.53752345,-43.55347092,-46.56941839,-49.58536585,-52.60131332,-55.61726079,-58.63320826,-61.64915572,-64.66510319,-67.68105066,-70.69699812,-73.71294559,-76.72889306,-79.74484053,-82.76078799,-85.77673546,-88.79268293,-91.80863039,-94.82457786,-97.84052533,-100.8564728,-103.8724203,-106.8883677,-109.9043152,-112.9202627,-115.9362101,-118.9521576,-121.9681051,-124.9840525,-128,-131.0159475,-134.0318949,-137.0478424,-140.0637899,-143.0797373,-146.0956848,-149.1116323,-152.1275797
2850,53.81594747,11.94371482,4.996247655,0.033771107,-2.943714822,-3.936210131,-9.891181989,-13.86116323,-17.83114447,-21.8011257,-25.77110694,-29.74108818,-33.71106942,-37.68105066,-40.70834897,-43.73564728,-46.76294559,-49.7902439,-52.81754221,-55.84484053,-58.87213884,-61.89943715,-64.92673546,-67.95403377,-70.98133208,-74.00863039,-77.03592871,-80.06322702,-83.09052533,-86.11782364,-89.14512195,-92.17242026,-95.19971857,-98.22701689,-101.2543152,-104.2816135,-107.3089118,-110.3362101,-113.3635084,-116.3908068,-119.4181051,-122.4454034,-125.4727017,-128.5,-131.5272983,-134.5545966,-137.5818949,-140.6091932,-143.6364916,-146.6637899,-149.6910882,-152.7183865
2860,54.00797373,11.97185741,4.998123827,0.016885553,-2.971857411,-3.968105066,-9.945590994,-13.93058161,-17.91557223,-21.90056285,-25.88555347,-29.87054409,-33.85553471,-37.84052533,-40.87917448,-43.91782364,-46.9564728,-49.99512195,-53.03377111,-56.07242026,-59.11106942,-62.14971857,-65.18836773,-68.22701689,-71.26566604,-74.3043152,-77.34296435,-80.38161351,-83.42026266,-86.45891182,-89.49756098,-92.53621013,-95.57485929,-98.61350844,-101.6521576,-104.6908068,-107.7294559,-110.7681051,-113.8067542,-116.8454034,-119.8840525,-122.9227017,-125.9613508,-129,-132.0386492,-135.0772983,-138.1159475,-141.1545966,-144.1932458,-147.2318949,-150.2705441,-153.3091932
2870,54.2,12,5,-3.55271E-15,-3,-4,-10,-14,-18,-22,-26,-30,-34,-38,-41.05,-44.1,-47.15,-50.2,-53.25,-56.3,-59.35,-62.4,-65.45,-68.5,-71.55,-74.6,-77.65,-80.7,-83.75,-86.8,-89.85,-92.9,-95.95,-99,-102.05,-105.1,-108.15,-111.2,-114.25,-117.3,-120.35,-123.4,-126.45,-129.5,-132.55,-135.6,-138.65,-141.7,-144.75,-147.8,-150.85,-153.9
2880,54.39202627,12.02814259,5.001876173,-0.016885553,-3.028142589,-4.031894934,-10.05440901,-14.06941839,-18.08442777,-22.09943715,-26.11444653,-30.12945591,-34.14446529,-38.15947467,-41.22082552,-44.28217636,-47.3435272,-50.40487805,-53.46622889,-56.52757974,-59.58893058,-62.65028143,-65.71163227,-68.77298311,-71.83433396,-74.8956848,-77.95703565,-81.01838649,-84.07973734,-87.14108818,-90.20243902,-93.26378987,-96.32514071,-99.38649156,-102.4478424,-105.5091932,-108.5705441,-111.6318949,-114.6932458,-117.7545966,-120.8159475,-123.8772983,-126.9386492,-130,-133.0613508,-136.1227017,-139.1840525,-142.2454034,-145.3067542,-148.3681051,-151.4294559,-154.4908068
2890,54.58405253,12.05628518,5.003752345,-0.033771107,-3.056285178,-4.063789869,-10.10881801,-14.13883677,-18.16885553,-22.1988743,-26.22889306,-30.25891182,-34.28893058,-38.31894934,-41.39165103,-44.46435272,-47.53705441,-50.6097561,-53.68245779,-56.75515947,-59.82786116,-62.90056285,-65.97326454,-69.04596623,-72.11866792,-75.19136961,-78.26407129,-81.33677298,-84.40947467,-87.48217636,-90.55487805,-93.62757974,-96.70028143,-99.77298311,-102.8456848,-105.9183865,-108.9910882,-112.0637899,-115.1364916,-118.2091932,-121.2818949,-124.3545966,-127.4272983,-130.5,-133.5727017,-136.6454034,-139.7181051,-142.7908068,-145.8635084,-148.9362101,-152.0089118,-155.0816135
2900,54.7760788,12.08442777,5.005628518,-0.05065666,-3.084427767,-4.095684803,-10.16322702,-14.20825516,-18.2532833,-22.29831144,-26.34333959,-30.38836773,-34.43339587,-38.47842402,-41.56247655,-44.64652908,-47.73058161,-50.81463415,-53.89868668,-56.98273921,-60.06679174,-63.15084428,-66.23489681,-69.31894934,-72.40300188,-75.48705441,-78.57110694,-81.65515947,-84.73921201,-87.82326454,-90.90731707,-93.99136961,-97.07542214,-100.1594747,-103.2435272,-106.3275797,-109.4116323,-112.4956848,-115.5797373,-118.6637899,-121.7478424,-124.8318949,-127.9159475,-131,-134.0840525,-137.1681051,-140.2521576,-143.3362101,-146.4202627,-149.5043152,-152.5883677,-155.6724203
2910,54.96810507,12.11257036,5.00750469,-0.067542214,-3.112570356,-4.127579737,-10.21763602,-14.27767355,-18.33771107,-22.39774859,-26.45778612,-30.51782364,-34.57786116,-38.63789869,-41.73330206,-44.82870544,-47.92410882,-51.0195122,-54.11491557,-57.21031895,-60.30572233,-63.4011257,-66.49652908,-69.59193246,-72.68733583,-75.78273921,-78.87814259,-81.97354597,-85.06894934,-88.16435272,-91.2597561,-94.35515947,-97.45056285,-100.5459662,-103.6413696,-106.736773,-109.8321764,-112.9275797,-116.0229831,-119.1183865,-122.2137899,-125.3091932,-128.4045966,-131.5,-134.5954034,-137.6908068,-140.7862101,-143.8816135,-146.9770169,-150.0724203,-153.1678236,-156.263227
2920,55.16013133,12.14071295,5.009380863,-0.084427767,-3.140712946,-4.159474672,-10.27204503,-14.34709193,-18.42213884,-22.49718574,-26.57223265,-30.64727955,-34.72232645,-38.79737336,-41.90412758,-45.0108818,-48.11763602,-51.22439024,-54.33114447,-57.43789869,-60.54465291,-63.65140713,-66.75816135,-69.86491557,-72.97166979,-76.07842402,-79.18517824,-82.29193246,-85.39868668,-88.5054409,-91.61219512,-94.71894934,-97.82570356,-100.9324578,-104.039212,-107.1459662,-110.2527205,-113.3594747,-116.4662289,-119.5729831,-122.6797373,-125.7864916,-128.8932458,-132,-135.1067542,-138.2135084,-141.3202627,-144.4270169,-147.5337711,-150.6405253,-153.7472795,-156.8540338
2930,55.3521576,12.16885553,5.011257036,-0.101313321,-3.168855535,-4.191369606,-10.32645403,-14.41651032,-18.5065666,-22.59662289,-26.68667917,-30.77673546,-34.86679174,-38.95684803,-42.0749531,-45.19305816,-48.31116323,-51.42926829,-54.54737336,-57.66547842,-60.78358349,-63.90168856,-67.01979362,-70.13789869,-73.25600375,-76.37410882,-79.49221388,-82.61031895,-85.72842402,-88.84652908,-91.96463415,-95.08273921,-98.20084428,-101.3189493,-104.4370544,-107.5551595,-110.6732645,-113.7913696,-116.9094747,-120.0275797,-123.1456848,-126.2637899,-129.3818949,-132.5,-135.6181051,-138.7362101,-141.8543152,-144.9724203,-148.0905253,-151.2086304,-154.3267355,-157.4448405
2940,55.54418386,12.19699812,5.013133208,-0.118198874,-3.196998124,-4.22326454,-10.38086304,-14.48592871,-18.59099437,-22.69606004,-26.8011257,-30.90619137,-35.01125704,-39.1163227,-42.24577861,-45.37523452,-48.50469043,-51.63414634,-54.76360225,-57.89305816,-61.02251407,-64.15196998,-67.28142589,-70.4108818,-73.54033771,-76.66979362,-79.79924953,-82.92870544,-86.05816135,-89.18761726,-92.31707317,-95.44652908,-98.57598499,-101.7054409,-104.8348968,-107.9643527,-111.0938086,-114.2232645,-117.3527205,-120.4821764,-123.6116323,-126.7410882,-129.8705441,-133,-136.1294559,-139.2589118,-142.3883677,-145.5178236,-148.6472795,-151.7767355,-154.9061914,-158.0356473
2950,55.73621013,12.22514071,5.015009381,-0.135084428,-3.225140713,-4.255159475,-10.43527205,-14.55534709,-18.67542214,-22.79549719,-26.91557223,-31.03564728,-35.15572233,-39.27579737,-42.41660413,-45.55741088,-48.69821764,-51.83902439,-54.97983114,-58.1206379,-61.26144465,-64.40225141,-67.54305816,-70.68386492,-73.82467167,-76.96547842,-80.10628518,-83.24709193,-86.38789869,-89.52870544,-92.6695122,-95.81031895,-98.9511257,-102.0919325,-105.2327392,-108.373546,-111.5143527,-114.6551595,-117.7959662,-120.936773,-124.0775797,-127.2183865,-130.3591932,-133.5,-136.6408068,-139.7816135,-142.9224203,-146.063227,-149.2040338,-152.3448405,-155.4856473,-158.626454
2960,55.9282364,12.2532833,5.016885553,-0.151969981,-3.253283302,-4.287054409,-10.48968105,-14.62476548,-18.75984991,-22.89493433,-27.03001876,-31.16510319,-35.30018762,-39.43527205,-42.58742964,-45.73958724,-48.89174484,-52.04390244,-55.19606004,-58.34821764,-61.50037523,-64.65253283,-67.80469043,-70.95684803,-74.10900563,-77.26116323,-80.41332083,-83.56547842,-86.71763602,-89.86979362,-93.02195122,-96.17410882,-99.32626642,-102.478424,-105.6305816,-108.7827392,-111.9348968,-115.0870544,-118.239212,-121.3913696,-124.5435272,-127.6956848,-130.8478424,-134,-137.1521576,-140.3043152,-143.4564728,-146.6086304,-149.760788,-152.9129456,-156.0651032,-159.2172608
